transaction_id,customer_id,merchant_id,amount,transaction_time,Day,is_fraudulent,card_type,Category Risk,Risk,location,purchase_category,purchase risk,customer_age,Age group,transaction_description,score
777,1017,2013,9815.96,1/1/2023 0:12,1,0,American Express,Suspicious,100,City-42,Online Shopping,Low,60,50+,Purchase at Merchant-2013,Low Risk
4189,1042,2094,9814.16,1/1/2023 1:09,1,1,Discover,Suspicious,106,City-7,Retail,high,56,50+,Purchase at Merchant-2094,High Risk
1024,1044,2095,9813.76,1/1/2023 0:17,1,0,Visa,Suspicious,94,City-7,Gas Station,Low,61,50+,Purchase at Merchant-2095,Low Risk
1473,1062,2088,9813.29,1/1/2023 0:24,1,0,American Express,Suspicious,93,City-44,Groceries,Low,38,31-40,Purchase at Merchant-2088,Low Risk
2228,1086,2003,9812.55,1/1/2023 0:37,1,1,Visa,Suspicious,92,City-31,Groceries,high,37,31-40,Purchase at Merchant-2003,Low Risk
4101,1045,2025,9810.74,1/1/2023 1:08,1,1,Visa,Suspicious,96,City-6,Travel,high,29,21-30,Purchase at Merchant-2025,Low Risk
8834,1079,2094,9809.59,1/1/2023 2:27,1,1,American Express,Suspicious,115,City-44,Retail,high,64,50+,Purchase at Merchant-2094,High Risk
2281,1005,2028,9809.56,1/1/2023 0:38,1,1,American Express,Suspicious,92,City-49,Travel,high,65,50+,Purchase at Merchant-2028,Low Risk
2314,1064,2078,9804.94,1/1/2023 0:38,1,1,Visa,Suspicious,97,City-44,Gas Station,high,31,31-40,Purchase at Merchant-2078,Low Risk
4001,1003,2019,9804.19,1/1/2023 1:06,1,0,MasterCard,Suspicious,81,City-5,Travel,Low,36,31-40,Purchase at Merchant-2019,Low Risk
8596,1033,2081,9803.71,1/1/2023 2:23,1,1,Visa,Suspicious,81,City-28,Restaurant,high,30,21-30,Purchase at Merchant-2081,Low Risk
4672,1096,2078,9801.58,1/1/2023 1:17,1,0,Discover,Suspicious,98,City-10,Travel,Low,66,50+,Purchase at Merchant-2078,Low Risk
6010,1013,2017,9800.02,1/1/2023 1:40,1,1,American Express,Suspicious,99,City-45,Travel,high,44,40-50,Purchase at Merchant-2017,Low Risk
3718,1044,2053,9799.68,1/1/2023 1:01,1,0,MasterCard,Suspicious,94,City-44,Restaurant,Low,69,50+,Purchase at Merchant-2053,Low Risk
4915,1080,2079,9796.98,1/1/2023 1:21,1,1,American Express,Suspicious,87,City-42,Restaurant,high,60,50+,Purchase at Merchant-2079,Low Risk
6609,1087,2042,9796.68,1/1/2023 1:50,1,0,Discover,Suspicious,111,City-20,Travel,Low,57,50+,Purchase at Merchant-2042,Low Risk
8918,1006,2088,9795.62,1/1/2023 2:28,1,1,MasterCard,Suspicious,108,City-30,Online Shopping,high,51,50+,Purchase at Merchant-2088,High Risk
4495,1046,2080,9794.03,1/1/2023 1:14,1,0,MasterCard,Suspicious,93,City-30,Restaurant,Low,24,21-30,Purchase at Merchant-2080,Low Risk
5409,1054,2018,9793.47,1/1/2023 1:30,1,1,MasterCard,Suspicious,100,City-15,Groceries,high,61,50+,Purchase at Merchant-2018,Low Risk
4474,1026,2037,9791.1,1/1/2023 1:14,1,1,MasterCard,Suspicious,92,City-30,Retail,high,48,40-50,Purchase at Merchant-2037,Low Risk
8448,1002,2050,9790.69,1/1/2023 2:20,1,1,MasterCard,Suspicious,90,City-20,Gas Station,high,53,50+,Purchase at Merchant-2050,Low Risk
4174,1052,2060,9790.35,1/1/2023 1:09,1,1,Discover,Suspicious,92,City-7,Travel,high,64,50+,Purchase at Merchant-2060,Low Risk
3555,1064,2056,9789.17,1/1/2023 0:59,1,0,Visa,Suspicious,97,City-26,Groceries,Low,42,40-50,Purchase at Merchant-2056,Low Risk
3770,1068,2059,9788.82,1/1/2023 1:02,1,0,Discover,Suspicious,96,City-2,Gas Station,Low,25,21-30,Purchase at Merchant-2059,Low Risk
591,1040,2011,9788.18,1/1/2023 0:09,1,1,Discover,Suspicious,92,City-12,Online Shopping,high,44,40-50,Purchase at Merchant-2011,Low Risk
9518,1025,2095,9787.91,1/1/2023 2:38,1,0,Discover,Suspicious,91,City-28,Online Shopping,Low,53,50+,Purchase at Merchant-2095,Low Risk
5876,1090,2098,9787.69,1/1/2023 1:37,1,0,MasterCard,Suspicious,111,City-42,Restaurant,Low,38,31-40,Purchase at Merchant-2098,Low Risk
7190,1082,2089,9787.21,1/1/2023 1:59,1,1,Discover,Suspicious,111,City-27,Retail,high,63,50+,Purchase at Merchant-2089,High Risk
4518,1054,2053,9786.97,1/1/2023 1:15,1,0,American Express,Suspicious,100,City-26,Groceries,Low,32,31-40,Purchase at Merchant-2053,Low Risk
9158,1058,2097,9785.15,1/1/2023 2:32,1,1,Discover,Suspicious,105,City-8,Restaurant,high,24,21-30,Purchase at Merchant-2097,High Risk
6813,1023,2002,9784.91,1/1/2023 1:53,1,1,Discover,Suspicious,106,City-18,Travel,high,34,31-40,Purchase at Merchant-2002,High Risk
7966,1041,2023,9784.16,1/1/2023 2:12,1,1,Discover,Suspicious,107,City-15,Retail,high,56,50+,Purchase at Merchant-2023,High Risk
1143,1076,2086,9783.8,1/1/2023 0:19,1,0,Visa,Suspicious,98,City-3,Restaurant,Low,29,21-30,Purchase at Merchant-2086,Low Risk
4557,1031,2007,9783.02,1/1/2023 1:15,1,1,American Express,Suspicious,100,City-2,Online Shopping,high,22,21-30,Purchase at Merchant-2007,Low Risk
6989,1047,2011,9782.05,1/1/2023 1:56,1,0,American Express,Suspicious,102,City-41,Groceries,Low,41,40-50,Purchase at Merchant-2011,Low Risk
2988,1069,2100,9780.12,1/1/2023 0:49,1,1,Visa,Suspicious,109,City-14,Travel,high,40,31-40,Purchase at Merchant-2100,High Risk
9298,1089,2047,9777.99,1/1/2023 2:34,1,0,Discover,Suspicious,115,City-41,Gas Station,Low,28,21-30,Purchase at Merchant-2047,Low Risk
6983,1016,2092,9777.92,1/1/2023 1:56,1,1,Visa,Suspicious,93,City-10,Groceries,high,43,40-50,Purchase at Merchant-2092,Low Risk
4146,1073,2025,9774.27,1/1/2023 1:09,1,0,American Express,Suspicious,99,City-45,Online Shopping,Low,69,50+,Purchase at Merchant-2025,Low Risk
4987,1060,2065,9773.77,1/1/2023 1:23,1,1,Visa,Suspicious,89,City-29,Groceries,high,42,40-50,Purchase at Merchant-2065,Low Risk
8019,1020,2076,9773.49,1/1/2023 2:13,1,0,Visa,Suspicious,107,City-37,Travel,Low,45,40-50,Purchase at Merchant-2076,Low Risk
1594,1100,2087,9772.73,1/1/2023 0:26,1,1,Visa,Suspicious,103,City-29,Travel,high,35,31-40,Purchase at Merchant-2087,High Risk
32,1029,2036,9771.9,1/1/23 0:00,1,1,American Express,Suspicious,106,City-27,Online Shopping,high,30,21-30,Purchase at Merchant-2036,High Risk
515,1032,2061,9770.36,1/1/2023 0:08,1,1,MasterCard,Suspicious,98,City-25,Retail,high,32,31-40,Purchase at Merchant-2061,Low Risk
799,1044,2030,9768.59,1/1/2023 0:13,1,1,American Express,Suspicious,94,City-3,Retail,high,68,50+,Purchase at Merchant-2030,Low Risk
9607,1021,2061,9768.3,1/1/2023 2:40,1,1,MasterCard,Suspicious,96,City-48,Groceries,high,49,40-50,Purchase at Merchant-2061,Low Risk
5008,1089,2014,9764.18,1/1/2023 1:23,1,1,American Express,Suspicious,115,City-44,Online Shopping,high,27,21-30,Purchase at Merchant-2014,High Risk
7848,1055,2073,9763.17,1/1/2023 2:10,1,0,American Express,Suspicious,90,City-27,Gas Station,Low,36,31-40,Purchase at Merchant-2073,Low Risk
1426,1078,2005,9761.61,1/1/2023 0:23,1,0,Visa,Suspicious,94,City-24,Online Shopping,Low,53,50+,Purchase at Merchant-2005,Low Risk
8208,1070,2020,9760.72,1/1/2023 2:16,1,0,American Express,Suspicious,105,City-38,Restaurant,Low,68,50+,Purchase at Merchant-2020,Low Risk
3580,1062,2031,9758.88,1/1/2023 0:59,1,0,MasterCard,Suspicious,93,City-21,Groceries,Low,28,21-30,Purchase at Merchant-2031,Low Risk
2050,1086,2021,9756.15,1/1/2023 0:34,1,0,Visa,Suspicious,92,City-49,Gas Station,Low,55,50+,Purchase at Merchant-2021,Low Risk
8860,1058,2063,9753.84,1/1/2023 2:27,1,0,Discover,Suspicious,105,City-25,Online Shopping,Low,23,21-30,Purchase at Merchant-2063,Low Risk
9883,1073,2002,9753.44,1/1/2023 2:44,1,1,Discover,Suspicious,99,City-44,Retail,high,28,21-30,Purchase at Merchant-2002,Low Risk
4398,1010,2086,9753.01,1/1/2023 1:13,1,1,American Express,Suspicious,101,City-13,Online Shopping,high,45,40-50,Purchase at Merchant-2086,High Risk
714,1057,2068,9752.51,1/1/2023 0:11,1,1,MasterCard,Suspicious,103,City-5,Groceries,high,23,21-30,Purchase at Merchant-2068,High Risk
1474,1038,2072,9751.54,1/1/2023 0:24,1,0,MasterCard,Suspicious,98,City-40,Groceries,Low,28,21-30,Purchase at Merchant-2072,Low Risk
9066,1099,2031,9749.82,1/1/2023 2:31,1,0,MasterCard,Suspicious,116,City-11,Online Shopping,Low,38,31-40,Purchase at Merchant-2031,Low Risk
2243,1082,2006,9748.79,1/1/2023 0:37,1,0,MasterCard,Suspicious,111,City-13,Restaurant,Low,34,31-40,Purchase at Merchant-2006,Low Risk
7735,1058,2009,9747.03,1/1/2023 2:08,1,0,Discover,Suspicious,105,City-39,Online Shopping,Low,64,50+,Purchase at Merchant-2009,Low Risk
1488,1047,2067,9746.64,1/1/2023 0:24,1,1,American Express,Suspicious,102,City-37,Groceries,high,49,40-50,Purchase at Merchant-2067,High Risk
6603,1067,2095,9745.11,1/1/2023 1:50,1,0,Discover,Suspicious,98,City-27,Gas Station,Low,42,40-50,Purchase at Merchant-2095,Low Risk
9259,1091,2057,9744.4,1/1/2023 2:34,1,1,MasterCard,Suspicious,103,City-2,Groceries,high,23,21-30,Purchase at Merchant-2057,High Risk
820,1004,2057,9741.12,1/1/2023 0:13,1,1,Discover,Suspicious,87,City-27,Groceries,high,34,31-40,Purchase at Merchant-2057,Low Risk
4508,1038,2100,9739.64,1/1/2023 1:15,1,1,American Express,Suspicious,98,City-37,Gas Station,high,69,50+,Purchase at Merchant-2100,Low Risk
1555,1048,2049,9737.48,1/1/2023 0:25,1,0,Visa,Suspicious,99,City-38,Gas Station,Low,54,50+,Purchase at Merchant-2049,Low Risk
9043,1089,2062,9737.09,1/1/2023 2:30,1,1,American Express,Suspicious,115,City-20,Groceries,high,24,21-30,Purchase at Merchant-2062,High Risk
6875,1029,2057,9735.81,1/1/2023 1:54,1,1,American Express,Suspicious,106,City-27,Groceries,high,38,31-40,Purchase at Merchant-2057,High Risk
6806,1070,2009,9735.8,1/1/2023 1:53,1,1,MasterCard,Suspicious,105,City-25,Gas Station,high,62,50+,Purchase at Merchant-2009,High Risk
2859,1061,2019,9733.23,1/1/2023 0:47,1,1,American Express,Suspicious,115,City-42,Travel,high,62,50+,Purchase at Merchant-2019,High Risk
3334,1086,2032,9732.66,1/1/2023 0:55,1,0,Visa,Suspicious,92,City-32,Online Shopping,Low,70,50+,Purchase at Merchant-2032,Low Risk
2438,1082,2056,9731.05,1/1/2023 0:40,1,0,American Express,Suspicious,111,City-13,Groceries,Low,43,40-50,Purchase at Merchant-2056,Low Risk
385,1075,2024,9729.34,1/1/2023 0:06,1,0,MasterCard,Suspicious,91,City-21,Groceries,Low,67,50+,Purchase at Merchant-2024,Low Risk
4460,1017,2098,9728.39,1/1/2023 1:14,1,1,Discover,Suspicious,100,City-20,Groceries,high,23,21-30,Purchase at Merchant-2098,Low Risk
8270,1045,2073,9728.08,1/1/2023 2:17,1,0,Visa,Suspicious,96,City-32,Restaurant,Low,48,40-50,Purchase at Merchant-2073,Low Risk
5610,1075,2026,9726.08,1/1/2023 1:33,1,0,American Express,Suspicious,91,City-21,Online Shopping,Low,52,50+,Purchase at Merchant-2026,Low Risk
8189,1052,2008,9725.65,1/1/2023 2:16,1,0,Visa,Suspicious,92,City-31,Online Shopping,Low,48,40-50,Purchase at Merchant-2008,Low Risk
3368,1051,2093,9725.47,1/1/2023 0:56,1,1,Visa,Suspicious,96,City-26,Travel,high,40,31-40,Purchase at Merchant-2093,Low Risk
8920,1095,2046,9724.94,1/1/2023 2:28,1,0,American Express,Suspicious,103,City-46,Online Shopping,Low,26,21-30,Purchase at Merchant-2046,Low Risk
5137,1088,2001,9724.02,1/1/2023 1:25,1,1,Visa,Suspicious,112,City-41,Retail,high,45,40-50,Purchase at Merchant-2001,High Risk
2263,1006,2023,9723.7,1/1/2023 0:37,1,1,American Express,Suspicious,108,City-11,Gas Station,high,22,21-30,Purchase at Merchant-2023,High Risk
727,1050,2080,9723.68,1/1/2023 0:12,1,1,American Express,Suspicious,102,City-41,Gas Station,high,58,50+,Purchase at Merchant-2080,High Risk
4301,1023,2011,9723.32,1/1/2023 1:11,1,0,Discover,Suspicious,106,City-26,Groceries,Low,41,40-50,Purchase at Merchant-2011,Low Risk
5278,1049,2099,9723.07,1/1/2023 1:27,1,1,MasterCard,Suspicious,111,City-30,Retail,high,23,21-30,Purchase at Merchant-2099,High Risk
5348,1031,2060,9722.33,1/1/2023 1:29,1,0,Visa,Suspicious,100,City-43,Travel,Low,40,31-40,Purchase at Merchant-2060,Low Risk
8885,1047,2054,9721.97,1/1/2023 2:28,1,1,MasterCard,Suspicious,102,City-3,Retail,high,67,50+,Purchase at Merchant-2054,High Risk
2573,1017,2074,9721.37,1/1/2023 0:42,1,0,American Express,Suspicious,100,City-44,Groceries,Low,22,21-30,Purchase at Merchant-2074,Low Risk
8414,1022,2095,9721.3,1/1/2023 2:20,1,0,American Express,Suspicious,93,City-44,Groceries,Low,62,50+,Purchase at Merchant-2095,Low Risk
2956,1008,2046,9721.13,1/1/2023 0:49,1,1,Discover,Suspicious,91,City-47,Retail,high,44,40-50,Purchase at Merchant-2046,Low Risk
9860,1045,2022,9720.91,1/1/2023 2:44,1,1,MasterCard,Suspicious,96,City-18,Retail,high,59,50+,Purchase at Merchant-2022,Low Risk
9462,1089,2017,9719.77,1/1/2023 2:37,1,0,MasterCard,Suspicious,115,City-13,Online Shopping,Low,21,21-30,Purchase at Merchant-2017,Low Risk
5431,1004,2032,9716.53,1/1/2023 1:30,1,1,Discover,Suspicious,87,City-10,Restaurant,high,45,40-50,Purchase at Merchant-2032,Low Risk
4008,1026,2007,9715.44,1/1/2023 1:06,1,1,MasterCard,Suspicious,92,City-4,Online Shopping,high,52,50+,Purchase at Merchant-2007,Low Risk
3593,1049,2006,9713.03,1/1/2023 0:59,1,0,American Express,Suspicious,111,City-9,Restaurant,Low,36,31-40,Purchase at Merchant-2006,Low Risk
8932,1057,2027,9710.94,1/1/2023 2:28,1,1,American Express,Suspicious,103,City-41,Online Shopping,high,22,21-30,Purchase at Merchant-2027,High Risk
6247,1085,2066,9710.23,1/1/2023 1:44,1,0,Visa,Suspicious,120,City-26,Gas Station,Low,50,40-50,Purchase at Merchant-2066,Low Risk
6750,1076,2038,9709.68,1/1/2023 1:52,1,1,American Express,Suspicious,98,City-14,Gas Station,high,30,21-30,Purchase at Merchant-2038,Low Risk
622,1057,2084,9708.95,1/1/2023 0:10,1,1,MasterCard,Suspicious,103,City-18,Retail,high,70,50+,Purchase at Merchant-2084,High Risk
5227,1001,2067,9708.81,1/1/2023 1:27,1,1,Discover,Suspicious,86,City-50,Groceries,high,27,21-30,Purchase at Merchant-2067,Low Risk
7557,1018,2076,9707.77,1/1/2023 2:05,1,1,MasterCard,Suspicious,116,City-49,Online Shopping,high,67,50+,Purchase at Merchant-2076,High Risk
8310,1050,2010,9707.11,1/1/2023 2:18,1,1,MasterCard,Suspicious,102,City-6,Gas Station,high,50,40-50,Purchase at Merchant-2010,High Risk
9970,1064,2007,9706.55,1/1/2023 2:46,0:00,0,American Express,Suspicious,97,City-41,Online Shopping,Low,50,40-50,Purchase at Merchant-2007,Low Risk
8681,1070,2046,9705.99,1/1/2023 2:24,1,1,Discover,Suspicious,105,City-27,Restaurant,high,52,50+,Purchase at Merchant-2046,High Risk
6549,1095,2038,9705.41,1/1/2023 1:49,1,1,MasterCard,Suspicious,103,City-10,Restaurant,high,21,21-30,Purchase at Merchant-2038,High Risk
7043,1025,2040,9703.1,1/1/2023 1:57,1,0,Visa,Suspicious,91,City-26,Travel,Low,31,31-40,Purchase at Merchant-2040,Low Risk
7053,1091,2073,9703.08,1/1/2023 1:57,1,1,MasterCard,Suspicious,103,City-23,Groceries,high,49,40-50,Purchase at Merchant-2073,High Risk
3204,1048,2013,9699.99,1/1/2023 0:53,1,1,Visa,Suspicious,99,City-17,Retail,high,49,40-50,Purchase at Merchant-2013,Low Risk
5964,1069,2005,9699.41,1/1/2023 1:39,1,0,Visa,Suspicious,109,City-4,Travel,Low,43,40-50,Purchase at Merchant-2005,Low Risk
6391,1007,2018,9699.19,1/1/2023 1:46,1,1,MasterCard,Suspicious,103,City-30,Travel,high,68,50+,Purchase at Merchant-2018,High Risk
2033,1019,2021,9697.62,1/1/2023 0:33,1,1,Visa,Suspicious,97,City-45,Restaurant,high,47,40-50,Purchase at Merchant-2021,Low Risk
4585,1064,2027,9697.43,1/1/2023 1:16,1,0,American Express,Suspicious,97,City-45,Retail,Low,52,50+,Purchase at Merchant-2027,Low Risk
2344,1058,2026,9695.23,1/1/2023 0:39,1,1,MasterCard,Suspicious,105,City-25,Retail,high,33,31-40,Purchase at Merchant-2026,High Risk
9063,1004,2056,9694.77,1/1/2023 2:31,1,0,Discover,Suspicious,87,City-27,Retail,Low,25,21-30,Purchase at Merchant-2056,Low Risk
483,1071,2099,9693.11,1/1/2023 0:08,1,1,MasterCard,Suspicious,113,City-43,Travel,high,45,40-50,Purchase at Merchant-2099,High Risk
1286,1100,2098,9693.05,1/1/2023 0:21,1,0,Visa,Suspicious,103,City-26,Online Shopping,Low,51,50+,Purchase at Merchant-2098,Low Risk
8562,1014,2013,9692.07,1/1/2023 2:22,1,1,American Express,Suspicious,107,City-28,Online Shopping,high,50,40-50,Purchase at Merchant-2013,High Risk
2252,1031,2080,9691.41,1/1/2023 0:37,1,1,Visa,Suspicious,100,City-16,Groceries,high,32,31-40,Purchase at Merchant-2080,Low Risk
2550,1032,2076,9690.97,1/1/2023 0:42,1,0,American Express,Suspicious,98,City-20,Travel,Low,64,50+,Purchase at Merchant-2076,Low Risk
4191,1076,2084,9690.78,1/1/2023 1:09,1,0,Visa,Suspicious,98,City-21,Retail,Low,41,40-50,Purchase at Merchant-2084,Low Risk
2526,1073,2090,9689.48,1/1/2023 0:42,1,1,Discover,Suspicious,99,City-39,Groceries,high,37,31-40,Purchase at Merchant-2090,Low Risk
4583,1073,2021,9688.7,1/1/2023 1:16,1,0,Discover,Suspicious,99,City-33,Retail,Low,24,21-30,Purchase at Merchant-2021,Low Risk
3201,1083,2071,9688.07,1/1/2023 0:53,1,1,Visa,Suspicious,111,City-50,Groceries,high,64,50+,Purchase at Merchant-2071,High Risk
9510,1053,2098,9687.77,1/1/2023 2:38,1,1,American Express,Suspicious,101,City-19,Retail,high,31,31-40,Purchase at Merchant-2098,High Risk
8343,1050,2086,9687.12,1/1/2023 2:19,1,1,MasterCard,Suspicious,102,City-14,Gas Station,high,40,31-40,Purchase at Merchant-2086,High Risk
4619,1048,2093,9686.89,1/1/2023 1:16,1,1,American Express,Suspicious,99,City-46,Gas Station,high,45,40-50,Purchase at Merchant-2093,Low Risk
1878,1003,2083,9686.75,1/1/2023 0:31,1,0,Discover,Suspicious,81,City-39,Gas Station,Low,41,40-50,Purchase at Merchant-2083,Low Risk
571,1067,2060,9685.96,1/1/2023 0:09,1,0,American Express,Suspicious,98,City-46,Restaurant,Low,58,50+,Purchase at Merchant-2060,Low Risk
8921,1007,2032,9685.69,1/1/2023 2:28,1,1,MasterCard,Suspicious,103,City-18,Gas Station,high,32,31-40,Purchase at Merchant-2032,High Risk
5078,1036,2080,9682.01,1/1/2023 1:24,1,1,Visa,Suspicious,100,City-22,Travel,high,56,50+,Purchase at Merchant-2080,Low Risk
8156,1024,2049,9678.23,1/1/2023 2:15,1,0,Visa,Suspicious,89,City-49,Gas Station,Low,69,50+,Purchase at Merchant-2049,Low Risk
296,1084,2061,9677.67,1/1/2023 0:04,1,0,Discover,Suspicious,105,City-31,Online Shopping,Low,70,50+,Purchase at Merchant-2061,Low Risk
3453,1078,2002,9676.94,1/1/2023 0:57,1,1,Discover,Suspicious,94,City-10,Gas Station,high,70,50+,Purchase at Merchant-2002,Low Risk
5180,1092,2015,9673.71,1/1/2023 1:26,1,1,Visa,Suspicious,84,City-43,Travel,high,62,50+,Purchase at Merchant-2015,Low Risk
1572,1059,2007,9672.07,1/1/2023 0:26,1,0,Discover,Suspicious,118,City-41,Travel,Low,44,40-50,Purchase at Merchant-2007,Low Risk
4690,1089,2069,9670.87,1/1/2023 1:18,1,1,Visa,Suspicious,115,City-30,Groceries,high,54,50+,Purchase at Merchant-2069,High Risk
7486,1024,2039,9670.14,1/1/2023 2:04,1,1,MasterCard,Suspicious,89,City-34,Retail,high,41,40-50,Purchase at Merchant-2039,Low Risk
9123,1070,2073,9666.4,1/1/2023 2:32,1,0,Visa,Suspicious,105,City-6,Online Shopping,Low,59,50+,Purchase at Merchant-2073,Low Risk
1253,1009,2016,9665.86,1/1/2023 0:20,1,0,Discover,Suspicious,99,City-18,Travel,Low,31,31-40,Purchase at Merchant-2016,Low Risk
8170,1022,2021,9665.32,1/1/2023 2:16,1,1,MasterCard,Suspicious,93,City-37,Retail,high,54,50+,Purchase at Merchant-2021,Low Risk
813,1029,2089,9664.33,1/1/2023 0:13,1,0,American Express,Suspicious,106,City-28,Restaurant,Low,23,21-30,Purchase at Merchant-2089,Low Risk
6818,1096,2075,9664.26,1/1/2023 1:53,1,1,Discover,Suspicious,98,City-23,Gas Station,high,58,50+,Purchase at Merchant-2075,Low Risk
2140,1067,2082,9663.22,1/1/2023 0:35,1,1,Visa,Suspicious,98,City-31,Travel,high,60,50+,Purchase at Merchant-2082,Low Risk
6172,1001,2037,9661.05,1/1/2023 1:42,1,1,Discover,Suspicious,86,City-7,Gas Station,high,63,50+,Purchase at Merchant-2037,Low Risk
8046,1077,2072,9659.75,1/1/2023 2:14,1,0,MasterCard,Suspicious,100,City-11,Gas Station,Low,51,50+,Purchase at Merchant-2072,Low Risk
7472,1003,2048,9659.52,1/1/2023 2:04,1,1,Visa,Suspicious,81,City-32,Restaurant,high,27,21-30,Purchase at Merchant-2048,Low Risk
9986,1026,2037,9658.46,1/1/2023 2:46,0:00,1,MasterCard,Suspicious,92,City-50,Travel,high,53,50+,Purchase at Merchant-2037,Low Risk
132,1032,2057,9655.08,1/1/2023 0:02,1,1,Discover,Suspicious,98,City-45,Gas Station,high,29,21-30,Purchase at Merchant-2057,Low Risk
4569,1031,2056,9653.96,1/1/2023 1:16,1,0,Visa,Suspicious,100,City-17,Restaurant,Low,21,21-30,Purchase at Merchant-2056,Low Risk
4602,1026,2004,9653.47,1/1/2023 1:16,1,1,MasterCard,Suspicious,92,City-25,Online Shopping,high,57,50+,Purchase at Merchant-2004,Low Risk
1580,1007,2030,9652.55,1/1/2023 0:26,1,0,MasterCard,Suspicious,103,City-43,Restaurant,Low,28,21-30,Purchase at Merchant-2030,Low Risk
8900,1088,2100,9652.26,1/1/2023 2:28,1,0,American Express,Suspicious,112,City-24,Online Shopping,Low,51,50+,Purchase at Merchant-2100,Low Risk
6327,1074,2001,9652.25,1/1/2023 1:45,1,0,Visa,Suspicious,126,City-3,Retail,Low,61,50+,Purchase at Merchant-2001,Low Risk
1309,1002,2060,9651.21,1/1/2023 0:21,1,0,MasterCard,Suspicious,90,City-41,Retail,Low,52,50+,Purchase at Merchant-2060,Low Risk
3245,1100,2059,9651.16,1/1/2023 0:54,1,1,American Express,Suspicious,103,City-34,Restaurant,high,52,50+,Purchase at Merchant-2059,High Risk
7713,1042,2012,9650.33,1/1/2023 2:08,1,1,Visa,Suspicious,106,City-40,Restaurant,high,50,40-50,Purchase at Merchant-2012,High Risk
8443,1017,2030,9649.9,1/1/2023 2:20,1,1,MasterCard,Suspicious,100,City-21,Restaurant,high,43,40-50,Purchase at Merchant-2030,Low Risk
4782,1027,2085,9649.09,1/1/2023 1:19,1,1,Discover,Suspicious,85,City-16,Groceries,high,62,50+,Purchase at Merchant-2085,Low Risk
5820,1072,2051,9648.88,1/1/2023 1:36,1,0,American Express,Suspicious,103,City-40,Groceries,Low,66,50+,Purchase at Merchant-2051,Low Risk
3619,1082,2033,9647.93,1/1/2023 1:00,1,1,American Express,Suspicious,111,City-17,Restaurant,high,41,40-50,Purchase at Merchant-2033,High Risk
